id,year,league,team,teamID,parkID,spanFirst,spanLast,games,openings,attendance,createdAt,updatedAt
1860,1977,NL,CIN,1977CIN,CIN08,4/6/77,10/2/77,81,76,2526031,,
1861,1977,AL,CLE,1977CLE,CLE07,4/16/77,9/25/77,81,71,920869,,
1862,1977,AL,DET,1977DET,DET04,4/7/77,9/25/77,81,78,1410065,,
1863,1977,NL,HOU,1977HOU,HOU02,4/8/77,9/25/77,81,77,1099580,,
1864,1977,AL,KCA,1977KCA,KAN06,4/11/77,10/2/77,81,77,1889574,,
1865,1977,NL,LAN,1977LAN,LOS03,4/7/77,10/2/77,81,79,2945087,,
1866,1977,AL,ML4,1977ML4,MIL05,4/12/77,10/2/77,81,76,1141774,,
1867,1977,AL,MIN,1977MIN,MIN02,4/15/77,9/28/77,80,77,1162727,,
1868,1977,NL,MON,1977MON,MON02,4/15/77,9/25/77,81,78,1437190,,
1869,1977,AL,NYA,1977NYA,NYC16,4/7/77,10/2/77,81,81,2316023,,
1870,1977,NL,NYN,1977NYN,NYC17,4/12/77,9/23/77,79,70,1062782,,
1871,1977,AL,OAK,1977OAK,OAK01,4/9/77,9/28/77,81,73,504765,,
1872,1977,NL,PHI,1977PHI,PHI12,4/9/77,10/2/77,81,79,2699750,,
1873,1977,NL,PIT,1977PIT,PIT07,4/7/77,10/2/77,81,73,1237359,,
1874,1977,NL,SDN,1977SDN,SAN01,4/12/77,9/25/77,81,79,1375269,,
1875,1977,AL,SEA,1977SEA,SEA02,4/6/77,9/25/77,81,76,1350601,,
1876,1977,NL,SFN,1977SFN,SFO02,4/15/77,10/2/77,81,74,696654,,
1877,1977,NL,SLN,1977SLN,STL09,4/15/77,10/2/77,83,79,1658282,,
1878,1977,AL,TEX,1977TEX,ARL01,4/11/77,10/2/77,81,76,1274962,,
1879,1977,AL,TOR,1977TOR,TOR01,4/7/77,10/2/77,80,75,1794651,,
1880,1978,NL,ATL,1978ATL,ATL01,4/7/78,9/28/78,81,74,875902,,
1881,1978,AL,BAL,1978BAL,BAL11,4/14/78,9/28/78,81,72,1033755,,
1882,1978,AL,BOS,1978BOS,BOS07,4/14/78,10/2/78,82,77,2320210,,
1883,1978,AL,CAL,1978CAL,ANA01,4/7/78,10/1/78,81,77,1755386,,
1884,1978,AL,CHA,1978CHA,CHI10,4/7/78,9/26/78,80,76,1491100,,
1885,1978,NL,CHN,1978CHN,CHI11,4/14/78,10/1/78,82,74,1495983,,
1886,1978,NL,CIN,1978CIN,CIN08,4/6/78,10/1/78,80,75,2532497,,
1887,1978,AL,CLE,1978CLE,CLE07,4/8/78,9/24/78,78,70,807123,,
1888,1978,AL,DET,1978DET,DET04,4/7/78,10/1/78,81,76,1714843,,
1889,1978,NL,HOU,1978HOU,HOU02,4/10/78,10/1/78,81,78,1128233,,
1890,1978,AL,KCA,1978KCA,KAN06,4/10/78,10/1/78,81,80,2255493,,
1891,1978,NL,LAN,1978LAN,LOS03,4/14/78,9/24/78,81,80,3347803,,
1892,1978,AL,ML4,1978ML4,MIL05,4/7/78,9/24/78,81,74,1581834,,
1893,1978,AL,MIN,1978MIN,MIN02,4/14/78,9/24/78,81,73,787880,,
1894,1978,NL,MON,1978MON,MON02,4/14/78,9/24/78,80,76,1427181,,
1895,1978,AL,NYA,1978NYA,NYC16,4/13/78,10/1/78,81,77,2424399,,
1896,1978,NL,NYN,1978NYN,NYC17,4/7/78,9/26/78,80,73,1007867,,
1897,1978,AL,OAK,1978OAK,OAK01,4/10/78,10/1/78,80,72,527017,,
1898,1978,NL,PHI,1978PHI,PHI12,4/7/78,9/27/78,82,77,2582409,,
1899,1978,NL,PIT,1978PIT,PIT07,4/7/78,10/1/78,81,70,964106,,
1900,1978,NL,SDN,1978SDN,SAN01,4/14/78,10/1/78,81,78,1669349,,
1901,1978,AL,SEA,1978SEA,SEA02,4/5/78,10/1/78,81,77,866906,,
1902,1978,NL,SFN,1978SFN,SFO02,4/7/78,9/27/78,81,74,1738855,,
1903,1978,NL,SLN,1978SLN,STL09,4/10/78,10/1/78,81,78,1278221,,
1904,1978,AL,TEX,1978TEX,ARL01,4/8/78,9/27/78,82,75,1447963,,
1905,1978,AL,TOR,1978TOR,TOR01,4/14/78,9/24/78,81,73,1562509,,
1906,1979,NL,ATL,1979ATL,ATL01,4/9/79,9/26/79,79,75,768737,,
1907,1979,AL,BAL,1979BAL,BAL11,4/6/79,9/26/79,79,72,1680427,,
1908,1979,AL,BOS,1979BOS,BOS07,4/5/79,9/27/79,80,79,2353125,,
1909,1979,AL,CAL,1979CAL,ANA01,4/10/79,9/26/79,81,81,2523575,,
1910,1979,AL,CHA,1979CHA,CHI10,4/10/79,9/30/79,79,73,1280702,,
1911,1979,NL,CHN,1979CHN,CHI11,4/5/79,9/26/79,81,76,1656343,,
1912,1979,NL,CIN,1979CIN,CIN08,4/4/79,9/30/79,80,77,2356933,,
1913,1979,AL,CLE,1979CLE,CLE07,4/7/79,9/30/79,81,74,1011744,,
1914,1979,AL,DET,1979DET,DET04,4/7/79,9/30/79,80,75,1630939,,
1915,1979,NL,HOU,1979HOU,HOU02,4/6/79,9/23/79,81,77,1915449,,
1916,1979,AL,KCA,1979KCA,KAN06,4/5/79,9/30/79,81,79,2261845,,
1917,1979,NL,LAN,1979LAN,LOS03,4/5/79,9/30/79,81,81,2860954,,
1918,1979,AL,ML4,1979ML4,MIL05,4/10/79,9/27/79,81,76,1918893,,
1919,1979,AL,MIN,1979MIN,MIN02,4/17/79,9/30/79,81,75,1070621,,
1920,1979,NL,MON,1979MON,MON02,4/14/79,9/30/79,81,72,2102153,,
1921,1979,AL,NYA,1979NYA,NYC16,4/5/79,9/30/79,81,79,2543848,,
1922,1979,NL,NYN,1979NYN,NYC17,4/10/79,9/23/79,82,69,788764,,
1923,1979,AL,OAK,1979OAK,OAK01,4/6/79,9/23/79,81,77,306763,,
1924,1979,NL,PHI,1979PHI,PHI12,4/10/79,9/26/79,81,77,2774849,,
1925,1979,NL,PIT,1979PIT,PIT07,4/6/79,9/30/79,81,74,1435427,,
1926,1979,NL,SDN,1979SDN,SAN01,4/13/79,9/23/79,81,77,1457147,,
1927,1979,AL,SEA,1979SEA,SEA02,4/4/79,9/23/79,81,80,844450,,
1928,1979,NL,SFN,1979SFN,SFO02,4/10/79,9/30/79,81,78,1483812,,
1929,1979,NL,SLN,1979SLN,STL09,4/6/79,9/30/79,82,77,1628406,,
1930,1979,AL,TEX,1979TEX,ARL01,4/10/79,9/30/79,81,78,1519672,,
1931,1979,AL,TOR,1979TOR,TOR01,4/13/79,9/23/79,81,77,1431659,,
1932,1980,NL,ATL,1980ATL,ATL01,4/17/80,9/27/80,80,77,1048352,,
1933,1980,AL,BAL,1980BAL,BAL11,4/15/80,10/5/80,81,80,1805020,,
1934,1980,AL,BOS,1980BOS,BOS07,4/14/80,10/5/80,81,79,1956110,,
1935,1980,AL,CAL,1980CAL,ANA01,4/11/80,10/1/80,81,81,2297327,,
1936,1980,AL,CHA,1980CHA,CHI10,4/10/80,10/5/80,81,75,1212873,,
1937,1980,NL,CHN,1980CHN,CHI11,4/17/80,9/28/80,81,76,1204582,,
1938,1980,NL,CIN,1980CIN,CIN08,4/9/80,10/5/80,82,76,2031596,,
1939,1980,AL,CLE,1980CLE,CLE07,4/19/80,10/1/80,79,72,1036352,,
1940,1980,AL,DET,1980DET,DET04,4/18/80,9/28/80,82,76,1785360,,
1941,1980,NL,HOU,1980HOU,HOU02,4/10/80,10/2/80,81,79,2308092,,
1942,1980,AL,KCA,1980KCA,KAN06,4/10/80,10/5/80,81,80,2290056,,
1943,1980,NL,LAN,1980LAN,LOS03,4/17/80,10/6/80,82,81,3248887,,
1944,1980,AL,ML4,1980ML4,MIL05,4/10/80,10/5/80,82,77,1865583,,
1945,1980,AL,MIN,1980MIN,MIN02,4/22/80,9/28/80,80,73,769206,,
1946,1980,NL,MON,1980MON,MON02,4/18/80,10/5/80,80,75,2185122,,
1947,1980,AL,NYA,1980NYA,NYC16,4/18/80,10/5/80,81,79,2627417,,
1948,1980,NL,NYN,1980NYN,NYC17,4/10/80,10/1/80,82,76,1178738,,
1949,1980,AL,OAK,1980OAK,OAK01,4/10/80,9/28/80,81,75,842319,,
1950,1980,NL,PHI,1980PHI,PHI12,4/11/80,10/2/80,81,78,2658957,,
1951,1980,NL,PIT,1980PIT,PIT07,4/14/80,10/5/80,81,74,1641757,,
1952,1980,NL,SDN,1980SDN,SAN01,4/10/80,9/28/80,81,78,1152438,,
1953,1980,AL,SEA,1980SEA,SEA02,4/9/80,9/28/80,81,80,837886,,
1954,1980,NL,SFN,1980SFN,SFO02,4/17/80,10/5/80,81,78,1098130,,
1955,1980,NL,SLN,1980SLN,STL09,4/10/80,10/5/80,81,80,1399755,,
1956,1980,AL,TEX,1980TEX,ARL01,4/10/80,10/5/80,80,77,1198165,,
1957,1980,AL,TOR,1980TOR,TOR01,4/16/80,10/1/80,81,75,1400327,,
1958,1981,NL,ATL,1981ATL,ATL01,4/10/81,10/1/81,50,49,534107,,
1959,1981,AL,BAL,1981BAL,BAL11,4/10/81,10/4/81,55,53,1024831,,
1960,1981,AL,BOS,1981BOS,BOS07,4/10/81,9/27/81,53,52,1060659,,
1961,1981,AL,CAL,1981CAL,ANA01,4/13/81,9/27/81,54,54,1441545,,
1962,1981,AL,CHA,1981CHA,CHI10,4/14/81,10/4/81,49,47,944701,,
1963,1981,NL,CHN,1981CHN,CHI11,4/9/81,9/27/81,58,55,565615,,
1964,1981,NL,CIN,1981CIN,CIN08,4/8/81,10/4/81,54,51,1111107,,
1965,1981,AL,CLE,1981CLE,CLE07,4/11/81,10/5/81,54,49,662417,,
1966,1981,AL,DET,1981DET,DET04,4/9/81,10/1/81,55,54,1149744,,
1967,1981,NL,HOU,1981HOU,HOU02,4/13/81,9/29/81,51,50,1321222,,
1968,1981,AL,KCA,1981KCA,KAN06,4/14/81,10/4/81,47,47,1279440,,
1969,1981,NL,LAN,1981LAN,LOS03,4/9/81,10/4/81,56,56,2382579,,
1970,1981,AL,ML4,1981ML4,MIL05,4/16/81,10/4/81,49,48,878482,,
1971,1981,AL,MIN,1981MIN,MIN02,4/9/81,9/30/81,61,59,469090,,
1972,1981,NL,MON,1981MON,MON02,4/15/81,9/27/81,56,52,1534663,,
1973,1981,AL,NYA,1981NYA,NYC16,4/9/81,9/27/81,51,50,1614482,,
1974,1981,NL,NYN,1981NYN,NYC17,4/15/81,10/4/81,52,49,701910,,
1975,1981,AL,OAK,1981OAK,OAK01,4/17/81,9/30/81,56,51,1298105,,
1976,1981,NL,PHI,1981PHI,PHI12,4/13/81,10/4/81,55,54,1638914,,
1977,1981,NL,PIT,1981PIT,PIT07,4/9/81,10/4/81,51,48,549369,,
1978,1981,NL,SDN,1981SDN,SAN01,4/13/81,9/27/81,55,54,559711,,
1979,1981,AL,SEA,1981SEA,SEA02,4/9/81,10/4/81,57,56,636276,,
1980,1981,NL,SFN,1981SFN,SFO02,4/9/81,10/4/81,53,51,632274,,
1981,1981,NL,SLN,1981SLN,STL09,4/11/81,9/29/81,53,53,1010247,,
1982,1981,AL,TEX,1981TEX,ARL01,4/14/81,10/4/81,56,54,853032,,
1983,1981,AL,TOR,1981TOR,TOR01,4/13/81,9/23/81,53,51,755083,,
1984,1982,NL,ATL,1982ATL,ATL01,4/9/82,9/26/82,81,78,1800376,,
1985,1982,AL,BAL,1982BAL,BAL11,4/5/82,10/3/82,82,74,1613685,,
1986,1982,AL,BOS,1982BOS,BOS07,4/12/82,9/30/82,81,79,1954038,,
1987,1982,AL,CAL,1982CAL,ANA01,4/13/82,10/3/82,81,81,2807360,,
1988,1982,AL,CHA,1982CHA,CHI10,4/17/82,9/29/82,80,76,1567787,,
1989,1982,NL,CHN,1982CHN,CHI11,4/9/82,10/3/82,81,79,1250410,,
1990,1982,NL,CIN,1982CIN,CIN08,4/5/82,9/26/82,81,79,1340706,,
1991,1982,AL,CLE,1982CLE,CLE07,4/10/82,10/3/82,81,77,1044041,,
1992,1982,AL,DET,1982DET,DET04,4/15/82,9/30/82,81,76,1636058,,
1993,1982,NL,HOU,1982HOU,HOU02,4/6/82,10/3/82,81,80,1560396,,
1994,1982,AL,KCA,1982KCA,KAN06,4/9/82,10/3/82,81,80,2279464,,
1995,1982,NL,LAN,1982LAN,LOS03,4/6/82,9/30/82,81,80,3608881,,
1996,1982,AL,ML4,1982ML4,MIL05,4/16/82,9/26/82,82,78,1978815,,
1997,1982,AL,MIN,1982MIN,MIN03,4/6/82,10/3/82,81,81,921186,,
1998,1982,NL,MON,1982MON,MON02,4/14/82,9/28/82,81,78,2319792,,
1999,1982,AL,NYA,1982NYA,NYC16,4/11/82,10/3/82,81,75,2041219,,
2000,1982,NL,NYN,1982NYN,NYC17,4/13/82,9/30/82,81,75,1320469,,
2001,1982,AL,OAK,1982OAK,OAK01,4/6/82,9/26/82,81,78,1738658,,
2002,1982,NL,PHI,1982PHI,PHI12,4/8/82,10/3/82,81,77,2374711,,
2003,1982,NL,PIT,1982PIT,PIT07,4/16/82,10/3/82,81,76,1026477,,
2004,1982,NL,SDN,1982SDN,SAN01,4/6/82,10/3/82,81,79,1617391,,
2005,1982,AL,SEA,1982SEA,SEA02,4/16/82,9/26/82,81,81,1070387,,
2006,1982,NL,SFN,1982SFN,SFO02,4/13/82,10/3/82,81,77,1228846,,
2007,1982,NL,SLN,1982SLN,STL09,4/10/82,9/26/82,81,80,2111922,,
2008,1982,AL,TEX,1982TEX,ARL01,4/12/82,9/29/82,81,78,1154432,,
2009,1982,AL,TOR,1982TOR,TOR01,4/9/82,10/3/82,81,77,1275908,,
2010,1983,NL,ATL,1983ATL,ATL01,4/8/83,9/27/83,80,77,2116740,,
2011,1983,AL,BAL,1983BAL,BAL11,4/4/83,10/2/83,81,77,2036397,,
2012,1983,AL,BOS,1983BOS,BOS07,4/5/83,10/2/83,81,77,1780794,,
2013,1983,AL,CAL,1983CAL,ANA01,4/5/83,9/28/83,81,78,2555376,,
2014,1983,AL,CHA,1983CHA,CHI10,4/12/83,9/21/83,81,79,2132813,,
2015,1983,NL,CHN,1983CHN,CHI11,4/6/83,9/28/83,81,79,1483702,,
2016,1983,NL,CIN,1983CIN,CIN08,4/4/83,9/29/83,81,79,1192882,,
2017,1983,AL,CLE,1983CLE,CLE07,4/9/83,9/22/83,81,72,768937,,
2018,1983,AL,DET,1983DET,DET04,4/8/83,10/2/83,81,76,1786900,,
2019,1983,NL,HOU,1983HOU,HOU02,4/5/83,10/2/83,82,81,1352942,,
2020,1983,AL,KCA,1983KCA,KAN06,4/9/83,9/25/83,82,79,1963886,,
2021,1983,NL,LAN,1983LAN,LOS03,4/8/83,10/2/83,80,80,3509313,,
2022,1983,AL,ML4,1983ML4,MIL05,4/15/83,9/29/83,81,77,2266725,,
2023,1983,AL,MIN,1983MIN,MIN03,4/5/83,9/29/83,81,80,868272,,
2024,1983,NL,MON,1983MON,MON02,4/12/83,9/25/83,81,76,2320556,,
2025,1983,AL,NYA,1983NYA,NYC16,4/12/83,9/29/83,81,78,2249688,,
2026,1983,NL,NYN,1983NYN,NYC17,4/5/83,10/2/83,82,74,1099876,,
2027,1983,AL,OAK,1983OAK,OAK01,4/4/83,10/2/83,81,77,1294941,,
2028,1983,NL,PHI,1983PHI,PHI12,4/12/83,10/2/83,82,75,2128345,,
2029,1983,NL,PIT,1983PIT,PIT07,4/12/83,9/29/83,81,74,1227449,,
2030,1983,NL,SDN,1983SDN,SAN01,4/12/83,10/2/83,82,78,1544736,,
2031,1983,AL,SEA,1983SEA,SEA02,4/5/83,10/2/83,81,81,808037,,
2032,1983,NL,SFN,1983SFN,SFO02,4/5/83,9/21/83,81,77,1256098,,
2033,1983,NL,SLN,1983SLN,STL09,4/5/83,10/2/83,81,79,2343669,,
2034,1983,AL,TEX,1983TEX,ARL01,4/4/83,10/2/83,81,78,1362314,,
2035,1983,AL,TOR,1983TOR,TOR01,4/9/83,10/2/83,81,77,1930277,,
2036,1984,NL,ATL,1984ATL,ATL01,4/3/84,9/30/84,81,79,1724891,,
2037,1984,AL,BAL,1984BAL,BAL11,4/2/84,9/26/84,81,76,2037206,,
2038,1984,AL,BOS,1984BOS,BOS07,4/13/84,9/30/84,81,77,1660551,,
2039,1984,AL,CAL,1984CAL,ANA01,4/2/84,9/23/84,81,81,2402997,,
2040,1984,AL,CHA,1984CHA,CHI10,4/6/84,9/26/84,81,81,2135827,,
2041,1984,NL,CHN,1984CHN,CHI11,4/13/84,9/30/84,80,75,2108055,,
2042,1984,NL,CIN,1984CIN,CIN08,4/2/84,9/30/84,81,78,1270073,,
2043,1984,AL,CLE,1984CLE,CLE07,4/14/84,9/30/84,81,73,731378,,
2044,1984,AL,DET,1984DET,DET04,4/10/84,9/23/84,82,76,2704794,,
2045,1984,NL,HOU,1984HOU,HOU02,4/3/84,9/23/84,81,81,1230579,,
2046,1984,AL,KCA,1984KCA,KAN06,4/3/84,9/26/84,81,77,1810018,,
2047,1984,NL,LAN,1984LAN,LOS03,4/3/84,9/30/84,81,81,3134824,,
2048,1984,AL,ML4,1984ML4,MIL05,4/17/84,9/30/84,81,76,1608509,,
2049,1984,AL,MIN,1984MIN,MIN03,4/3/84,9/23/84,81,81,1598373,,
2050,1984,NL,MON,1984MON,MON02,4/13/84,9/30/84,81,76,1623419,,
2051,1984,AL,NYA,1984NYA,NYC16,4/10/84,9/30/84,81,78,1823496,,
2052,1984,NL,NYN,1984NYN,NYC17,4/17/84,9/26/84,81,75,1829481,,
2053,1984,AL,OAK,1984OAK,OAK01,4/3/84,9/30/84,81,79,1353281,,
2054,1984,NL,PHI,1984PHI,PHI12,4/10/84,9/30/84,81,77,2062966,,
2055,1984,NL,PIT,1984PIT,PIT07,4/17/84,9/26/84,81,76,773195,,
2056,1984,NL,SDN,1984SDN,SAN01,4/3/84,9/23/84,81,80,1984953,,
2057,1984,AL,SEA,1984SEA,SEA02,4/4/84,9/30/84,81,81,869874,,
2058,1984,NL,SFN,1984SFN,SFO02,4/3/84,9/26/84,81,77,1001551,,
2059,1984,NL,SLN,1984SLN,STL09,4/13/84,9/23/84,81,79,2059347,,
2060,1984,AL,TEX,1984TEX,ARL01,4/3/84,9/30/84,80,80,1102430,,
2061,1984,AL,TOR,1984TOR,TOR01,4/17/84,9/23/84,81,79,2110009,,
2062,1985,NL,ATL,1985ATL,ATL01,4/12/85,9/29/85,81,79,1350047,,
2063,1985,AL,BAL,1985BAL,BAL11,4/8/85,10/6/85,81,80,2137434,,
2064,1985,AL,BOS,1985BOS,BOS07,4/8/85,10/6/85,81,77,1786463,,
2065,1985,AL,CAL,1985CAL,ANA01,4/9/85,9/25/85,79,79,2567787,,
2066,1985,AL,CHA,1985CHA,CHI10,4/19/85,10/6/85,81,79,1669970,,
2067,1985,NL,CHN,1985CHN,CHI11,4/9/85,10/3/85,81,81,2161534,,
2068,1985,NL,CIN,1985CIN,CIN08,4/8/85,9/29/85,81,77,1834619,,
2069,1985,AL,CLE,1985CLE,CLE07,4/13/85,10/2/85,81,75,655181,,
2070,1985,AL,DET,1985DET,DET04,4/8/85,10/3/85,81,79,2286610,,
2071,1985,NL,HOU,1985HOU,HOU02,4/9/85,10/1/85,81,80,1184383,,
2072,1985,AL,KCA,1985KCA,KAN06,4/8/85,10/6/85,82,80,2162715,,
2073,1985,NL,LAN,1985LAN,LOS03,4/12/85,10/6/85,81,81,3264683,,
2074,1985,AL,ML4,1985ML4,MIL05,4/9/85,9/29/85,80,80,1359995,,
2075,1985,AL,MIN,1985MIN,MIN03,4/15/85,10/6/85,84,81,1652063,,
2076,1985,NL,MON,1985MON,MON02,4/19/85,10/3/85,81,78,1502494,,
2077,1985,AL,NYA,1985NYA,NYC16,4/16/85,10/3/85,80,77,2214587,,
2078,1985,NL,NYN,1985NYN,NYC17,4/9/85,10/6/85,81,78,2751237,,
2079,1985,AL,OAK,1985OAK,OAK01,4/12/85,9/29/85,79,77,1334627,,
2080,1985,NL,PHI,1985PHI,PHI12,4/9/85,10/6/85,81,78,1830350,,
2081,1985,NL,PIT,1985PIT,PIT07,4/12/85,9/29/85,80,78,735900,,
2082,1985,NL,SDN,1985SDN,SAN01,4/15/85,10/6/85,81,79,2210352,,
2083,1985,AL,SEA,1985SEA,SEA02,4/9/85,9/29/85,83,81,1127603,,
2084,1985,NL,SFN,1985SFN,SFO02,4/9/85,10/6/85,81,79,818697,,
2085,1985,NL,SLN,1985SLN,STL09,4/15/85,10/6/85,81,80,2661465,,
2086,1985,AL,TEX,1985TEX,ARL01,4/12/85,10/6/85,80,79,1112461,,
2087,1985,AL,TOR,1985TOR,TOR01,4/16/85,10/6/85,80,78,2468925,,
2088,1986,NL,ATL,1986ATL,ATL01,4/8/86,10/2/86,81,80,1387152,,
2089,1986,AL,BAL,1986BAL,BAL11,4/7/86,10/5/86,79,79,1973222,,
2090,1986,AL,BOS,1986BOS,BOS07,4/14/86,10/5/86,81,79,2146694,,
2091,1986,AL,CAL,1986CAL,ANA01,4/14/86,9/28/86,82,81,2655459,,
2092,1986,AL,CHA,1986CHA,CHI10,4/7/86,10/1/86,81,79,1424017,,
2093,1986,NL,CHN,1986CHN,CHI11,4/18/86,10/5/86,80,78,1859102,,
2094,1986,NL,CIN,1986CIN,CIN08,4/7/86,10/5/86,81,78,1692432,,
2095,1986,AL,CLE,1986CLE,CLE07,4/11/86,10/5/86,81,79,1470977,,
2096,1986,AL,DET,1986DET,DET04,4/7/86,9/25/86,81,77,1899437,,
2097,1986,NL,HOU,1986HOU,HOU02,4/8/86,10/5/86,81,81,1734266,,
2098,1986,AL,KCA,1986KCA,KAN06,4/11/86,10/1/86,81,78,2320764,,
2099,1986,NL,LAN,1986LAN,LOS03,4/7/86,10/5/86,81,80,3033208,,
2100,1986,AL,ML4,1986ML4,MIL05,4/14/86,10/2/86,80,79,1265041,,
2101,1986,AL,MIN,1986MIN,MIN03,4/11/86,10/5/86,81,81,1256566,,
2102,1986,NL,MON,1986MON,MON02,4/15/86,10/2/86,80,77,1125164,,
2103,1986,AL,NYA,1986NYA,NYC16,4/8/86,10/1/86,80,80,2268186,,
2104,1986,NL,NYN,1986NYN,NYC17,4/14/86,10/5/86,81,75,2762417,,
2105,1986,AL,OAK,1986OAK,OAK01,4/8/86,10/5/86,83,79,1314646,,
2106,1986,NL,PHI,1986PHI,PHI12,4/11/86,10/5/86,80,78,1918623,,
2107,1986,NL,PIT,1986PIT,PIT07,4/8/86,9/28/86,81,80,1014629,,
2108,1986,NL,SDN,1986SDN,SAN01,4/11/86,10/1/86,81,81,1805776,,
2109,1986,AL,SEA,1986SEA,SEA02,4/8/86,9/28/86,82,81,1028223,,
2110,1986,NL,SFN,1986SFN,SFO02,4/15/86,10/2/86,81,78,1532385,,
2111,1986,NL,SLN,1986SLN,STL09,4/8/86,10/2/86,81,81,2498142,,
2112,1986,AL,TEX,1986TEX,ARL01,4/8/86,10/5/86,81,79,1692021,,
2113,1986,AL,TOR,1986TOR,TOR01,4/14/86,10/5/86,81,78,2455477,,
2114,1987,NL,ATL,1987ATL,ATL01,4/7/87,9/27/87,81,80,1217403,,
2115,1987,AL,BAL,1987BAL,BAL11,4/6/87,9/27/87,82,78,1845251,,
2116,1987,AL,BOS,1987BOS,BOS07,4/10/87,10/4/87,80,79,2231649,,
2117,1987,AL,CAL,1987CAL,ANA01,4/7/87,10/4/87,81,81,2696208,,
2118,1987,AL,CHA,1987CHA,CHI10,4/10/87,10/4/87,81,79,1208070,,
2119,1987,NL,CHN,1987CHN,CHI11,4/7/87,9/27/87,80,79,2035202,,
2120,1987,NL,CIN,1987CIN,CIN08,4/6/87,9/29/87,81,80,2185205,,
2121,1987,AL,CLE,1987CLE,CLE07,4/10/87,9/27/87,81,79,1076898,,
2122,1987,AL,DET,1987DET,DET04,4/6/87,10/4/87,81,80,2061830,,
2123,1987,NL,HOU,1987HOU,HOU02,4/6/87,10/4/87,81,81,1920997,,
2124,1987,AL,KCA,1987KCA,KAN06,4/6/87,10/4/87,81,80,2392471,,
2125,1987,NL,LAN,1987LAN,LOS03,4/9/87,10/1/87,81,80,2800409,,
2126,1987,AL,ML4,1987ML4,MIL05,4/6/87,9/27/87,81,80,1908784,,
2127,1987,AL,MIN,1987MIN,MIN03,4/7/87,9/27/87,81,81,2082203,,
2128,1987,NL,MON,1987MON,MON02,4/20/87,10/4/87,81,81,1850324,,
2129,1987,AL,NYA,1987NYA,NYC16,4/13/87,10/4/87,81,78,2427702,,
2130,1987,NL,NYN,1987NYN,NYC17,4/7/87,9/27/87,81,79,3027121,,
2131,1987,AL,OAK,1987OAK,OAK01,4/10/87,10/1/87,81,80,1678922,,
2132,1987,NL,PHI,1987PHI,PHI12,4/10/87,9/30/87,81,79,2100110,,
2133,1987,NL,PIT,1987PIT,PIT07,4/10/87,10/4/87,81,79,1161193,,
2134,1987,NL,SDN,1987SDN,SAN01,4/13/87,10/4/87,81,80,1454101,,
2135,1987,AL,SEA,1987SEA,SEA02,4/10/87,9/27/87,81,81,1133010,,
2136,1987,NL,SFN,1987SFN,SFO02,4/6/87,10/4/87,81,79,1917863,,
2137,1987,NL,SLN,1987SLN,STL09,4/14/87,10/4/87,81,78,3073131,,
2138,1987,AL,TEX,1987TEX,ARL01,4/10/87,10/4/87,81,80,1763749,,
2139,1987,AL,TOR,1987TOR,TOR01,4/6/87,9/30/87,81,81,2778459,,
2140,1988,NL,ATL,1988ATL,ATL01,4/5/88,9/29/88,79,76,848097,,
2141,1988,AL,BAL,1988BAL,BAL11,4/4/88,9/29/88,80,74,1660738,,
2142,1988,AL,BOS,1988BOS,BOS07,4/4/88,9/28/88,81,79,2463339,,
2143,1988,AL,CAL,1988CAL,ANA01,4/8/88,9/25/88,81,80,2340905,,
2144,1988,AL,CHA,1988CHA,CHI10,4/4/88,9/28/88,81,79,1115655,,
2145,1988,NL,CHN,1988CHN,CHI11,4/15/88,10/2/88,82,77,2088534,,
2146,1988,NL,CIN,1988CIN,CIN08,4/4/88,10/2/88,80,80,2062528,,
2147,1988,AL,CLE,1988CLE,CLE07,4/8/88,10/2/88,81,79,1421790,,
2148,1988,AL,DET,1988DET,DET04,4/12/88,10/2/88,81,79,2081102,,
2149,1988,NL,HOU,1988HOU,HOU02,4/5/88,10/2/88,81,81,1933635,,
2150,1988,AL,KCA,1988KCA,KAN06,4/4/88,10/2/88,80,80,2349181,,
2151,1988,NL,LAN,1988LAN,LOS03,4/4/88,10/2/88,81,78,2980262,,
2152,1988,AL,ML4,1988ML4,MIL05,4/15/88,9/28/88,81,80,1928238,,
2153,1988,AL,MIN,1988MIN,MIN03,4/8/88,10/2/88,81,81,3029999,,
2154,1988,NL,MON,1988MON,MON02,4/4/88,10/2/88,81,81,1478659,,
2155,1988,AL,NYA,1988NYA,NYC16,4/5/88,9/25/88,80,78,2633633,,
2156,1988,NL,NYN,1988NYN,NYC17,4/12/88,10/2/88,80,77,3048530,,
2157,1988,AL,OAK,1988OAK,OAK01,4/4/88,10/2/88,81,79,2287446,,
2158,1988,NL,PHI,1988PHI,PHI12,4/5/88,9/28/88,81,78,1990042,,
2159,1988,NL,PIT,1988PIT,PIT07,4/11/88,9/28/88,81,80,1865713,,
2160,1988,NL,SDN,1988SDN,SAN01,4/12/88,9/28/88,81,81,1508563,,
2161,1988,AL,SEA,1988SEA,SEA02,4/12/88,10/2/88,81,81,1020354,,
2162,1988,NL,SFN,1988SFN,SFO02,4/7/88,9/28/88,81,79,1786482,,
2163,1988,NL,SLN,1988SLN,STL09,4/8/88,9/25/88,81,81,2892089,,
2164,1988,AL,TEX,1988TEX,ARL01,4/4/88,9/25/88,81,80,1582084,,
2165,1988,AL,TOR,1988TOR,TOR01,4/11/88,10/2/88,81,81,2595275,,
